CustomerID,InvoiceDate,Recency,Frequency,MonetaryValue,Cluster,Segment
13085.0,2023-07-05 12:11:00,757,2,416.08000000000004,0,Occasional
13089.0,2023-08-02 14:23:00,729,65,36895.52,2,Regular
13090.0,2023-07-26 14:51:00,736,9,4912.02,0,Occasional
13092.0,2023-05-12 10:22:00,811,4,439.75,0,Occasional
13093.0,2023-03-09 12:14:00,875,8,7832.47,0,Occasional
13094.0,2023-08-02 12:35:00,729,10,1545.72,0,Occasional
13097.0,2023-06-19 11:26:00,773,7,4001.86,0,Occasional
13098.0,2023-07-28 08:55:00,734,15,11807.88,0,Occasional
13101.0,2023-04-19 14:37:00,834,1,101.19,0,Occasional
13102.0,2023-07-29 12:03:00,733,19,4961.7,0,Occasional
13104.0,2023-07-29 15:25:00,733,3,376.44,0,Occasional
13106.0,2023-07-29 15:12:00,733,1,76.5,0,Occasional
13107.0,2023-06-17 08:57:00,775,2,935.22,0,Occasional
13108.0,2022-12-02 10:35:00,972,1,350.06,0,Occasional
13109.0,2023-07-05 14:56:00,757,1,369.85,0,Occasional
13110.0,2023-07-25 16:20:00,737,5,1042.24,0,Occasional
13113.0,2023-06-30 10:52:00,762,18,9644.02,0,Occasional
13115.0,2023-06-08 16:15:00,784,1,878.55,0,Occasional
13116.0,2023-07-24 14:33:00,738,1,501.14,0,Occasional
13117.0,2023-05-06 10:45:00,817,6,751.37,0,Occasional
13118.0,2023-05-15 13:22:00,808,3,799.7,0,Occasional
13120.0,2023-04-15 10:19:00,838,1,30.599999999999998,0,Occasional
13121.0,2023-03-15 16:47:00,869,1,283.73,0,Occasional
13122.0,2023-04-13 14:12:00,840,1,903.67,0,Occasional
13124.0,2023-04-01 14:58:00,852,2,2574.12,0,Occasional
13126.0,2023-03-31 16:40:00,853,5,1077.42,0,Occasional
13131.0,2023-06-05 10:54:00,787,1,324.9,0,Occasional
13132.0,2023-03-23 12:44:00,861,1,77.3,0,Occasional
13133.0,2023-03-11 10:31:00,873,2,109.8,0,Occasional
13134.0,2023-06-09 11:37:00,783,3,885.74,0,Occasional
13135.0,2023-05-27 10:52:00,796,1,3096.0,0,Occasional
13136.0,2023-07-20 12:01:00,742,3,1226.68,0,Occasional
13137.0,2023-07-24 11:54:00,738,3,1165.23,0,Occasional
13138.0,2023-07-29 13:34:00,733,3,489.45,0,Occasional
13139.0,2023-05-08 16:03:00,815,2,1170.02,0,Occasional
13140.0,2022-12-08 15:12:00,966,1,159.51,0,Occasional
13141.0,2023-05-09 15:33:00,814,4,1401.03,0,Occasional
13144.0,2023-01-11 11:15:00,932,1,110.95,0,Occasional
13145.0,2022-12-02 18:06:00,972,1,295.0,0,Occasional
13148.0,2023-07-29 08:30:00,733,10,2789.87,0,Occasional
13149.0,2023-07-13 13:20:00,749,2,882.9,0,Occasional
13151.0,2023-02-17 12:29:00,895,1,1257.8700000000001,0,Occasional
13155.0,2023-01-17 11:21:00,926,2,569.2,0,Occasional
13157.0,2023-07-21 14:34:00,741,3,873.1999999999999,0,Occasional
13158.0,2023-07-07 13:05:00,755,2,562.83,0,Occasional
13161.0,2023-01-30 14:03:00,913,1,112.75,0,Occasional
13162.0,2023-06-08 15:38:00,784,3,1305.44,0,Occasional
13165.0,2022-12-23 14:06:00,951,1,354.64,0,Occasional
13166.0,2023-03-01 15:16:00,883,1,417.2,0,Occasional
13167.0,2023-08-01 12:12:00,730,2,417.55,0,Occasional
13168.0,2023-05-24 13:56:00,799,3,972.66,0,Occasional
13169.0,2023-04-01 14:24:00,852,1,505.2,0,Occasional
13171.0,2023-02-13 14:16:00,899,1,140.35,0,Occasional
13173.0,2022-12-07 14:30:00,967,1,165.94,0,Occasional
13174.0,2023-01-27 15:36:00,916,2,2108.27,0,Occasional
13178.0,2023-07-29 13:37:00,733,8,4391.7300000000005,0,Occasional
13183.0,2023-07-27 11:47:00,735,5,2183.02,0,Occasional
13184.0,2023-08-01 11:12:00,730,9,1504.44,0,Occasional
13185.0,2023-03-17 11:56:00,867,1,71.4,0,Occasional
13186.0,2023-08-03 09:09:00,728,1,988.34,0,Occasional
13187.0,2023-01-06 18:57:00,937,1,236.02,0,Occasional
13192.0,2023-05-18 14:57:00,805,1,464.32,0,Occasional
13194.0,2023-07-27 09:01:00,735,1,60.7,0,Occasional
13196.0,2023-03-22 14:24:00,862,1,512.13,0,Occasional
13198.0,2023-07-06 10:49:00,756,4,2519.32,0,Occasional
13199.0,2023-07-19 16:48:00,743,19,4351.76,0,Occasional
13203.0,2023-04-11 14:40:00,842,1,165.71,0,Occasional
13207.0,2023-07-12 11:35:00,750,1,197.52000000000004,0,Occasional
13208.0,2023-07-07 14:18:00,755,4,835.0699999999999,0,Occasional
13209.0,2023-08-03 12:10:00,728,5,4156.08,0,Occasional
13211.0,2022-12-13 16:17:00,961,1,110.7,0,Occasional
13213.0,2023-06-09 16:57:00,783,3,551.53,0,Occasional
13216.0,2023-03-17 12:18:00,867,1,333.74,0,Occasional
13217.0,2023-07-31 10:43:00,731,2,481.96000000000004,0,Occasional
13220.0,2023-06-07 11:10:00,785,3,726.49,0,Occasional
13221.0,2023-04-13 16:58:00,840,2,847.41,0,Occasional
13223.0,2023-05-23 13:03:00,800,2,163.20000000000002,0,Occasional
13224.0,2023-07-11 14:10:00,751,1,1212.26,0,Occasional
13225.0,2023-07-19 16:36:00,743,5,4299.56,0,Occasional
13226.0,2023-03-11 14:35:00,873,1,108.21000000000001,0,Occasional
13227.0,2023-05-22 11:47:00,801,1,257.7,0,Occasional
13229.0,2023-04-28 12:07:00,825,1,160.95,0,Occasional
13230.0,2023-07-24 16:18:00,738,12,2234.18,0,Occasional
13232.0,2023-06-12 11:17:00,780,4,878.45,0,Occasional
13233.0,2023-01-07 14:49:00,936,1,304.24,0,Occasional
13235.0,2023-05-11 17:13:00,812,1,1031.07,0,Occasional
13238.0,2023-06-29 12:12:00,763,2,318.85,0,Occasional
13239.0,2023-03-23 10:25:00,861,1,329.56,0,Occasional
13240.0,2023-06-19 15:33:00,773,3,553.61,0,Occasional
13242.0,2023-05-10 12:28:00,813,2,104.0,0,Occasional
13243.0,2023-05-20 13:14:00,803,1,600.07,0,Occasional
13246.0,2023-06-16 12:51:00,776,5,1860.99,0,Occasional
13248.0,2023-06-03 13:05:00,789,1,387.46999999999997,0,Occasional
13249.0,2023-03-23 15:26:00,861,1,291.84000000000003,0,Occasional
13253.0,2023-07-06 10:09:00,756,2,1030.4,0,Occasional
13255.0,2022-12-01 11:58:00,973,1,225.7,0,Occasional
13258.0,2023-05-18 13:11:00,805,1,224.62,0,Occasional
13261.0,2023-03-16 12:22:00,868,2,944.1,0,Occasional
13262.0,2023-03-21 15:06:00,863,1,200.29,0,Occasional
13263.0,2023-07-13 11:44:00,749,20,4285.69,0,Occasional
13265.0,2023-06-09 09:28:00,783,3,1465.66,0,Occasional
13266.0,2023-07-04 12:47:00,758,7,2201.65,0,Occasional
13267.0,2023-07-04 15:13:00,758,13,2487.59,0,Occasional
13268.0,2023-06-23 11:38:00,769,6,2150.25,0,Occasional
13269.0,2023-07-12 15:22:00,750,7,2665.77,0,Occasional
13270.0,2022-12-08 14:53:00,966,1,590.0,0,Occasional
13277.0,2023-07-29 10:06:00,733,1,75.9,0,Occasional
13280.0,2023-01-27 16:29:00,916,2,699.36,0,Occasional
13282.0,2023-06-30 13:17:00,762,2,773.1,0,Occasional
13283.0,2023-06-07 12:39:00,785,1,25.5,0,Occasional
13284.0,2023-01-13 09:23:00,930,1,201.19,0,Occasional
13285.0,2023-07-01 14:53:00,761,3,1970.1,0,Occasional
13291.0,2023-07-07 10:36:00,755,1,361.11,0,Occasional
13292.0,2023-02-28 15:00:00,884,1,249.57,0,Occasional
13294.0,2023-06-03 08:54:00,789,2,873.74,0,Occasional
13295.0,2022-12-15 11:21:00,959,1,201.20000000000002,0,Occasional
13296.0,2023-07-25 13:46:00,737,1,87.4,0,Occasional
13299.0,2023-03-16 12:55:00,868,1,142.5,0,Occasional
13300.0,2023-06-23 13:09:00,769,1,371.89,0,Occasional
13301.0,2023-07-04 13:35:00,758,3,480.9,0,Occasional
13302.0,2023-07-07 17:56:00,755,1,63.75,0,Occasional
13304.0,2022-12-23 14:35:00,951,1,300.42,0,Occasional
13305.0,2023-07-17 10:55:00,745,5,891.1999999999999,0,Occasional
13308.0,2023-05-20 13:13:00,803,1,814.95,0,Occasional
13309.0,2023-05-17 12:44:00,806,2,546.64,0,Occasional
13310.0,2023-05-17 13:26:00,806,2,817.65,0,Occasional
13311.0,2023-07-12 14:26:00,750,1,490.11,0,Occasional
13313.0,2023-07-21 18:19:00,741,3,918.34,0,Occasional
13316.0,2023-07-31 11:48:00,731,2,3779.98,0,Occasional
13317.0,2023-05-25 10:35:00,798,5,1313.98,0,Occasional
13319.0,2023-07-28 12:57:00,734,17,6550.87,0,Occasional
13320.0,2023-05-10 10:30:00,813,2,508.61,0,Occasional
13324.0,2023-05-20 14:06:00,803,7,3798.99,0,Occasional
13327.0,2023-07-18 15:39:00,744,6,2356.4500000000003,0,Occasional
13328.0,2023-01-27 15:22:00,916,1,1308.48,0,Occasional
13329.0,2022-12-08 10:11:00,966,1,304.2,0,Occasional
13330.0,2023-06-07 12:18:00,785,2,728.22,0,Occasional
13334.0,2023-06-02 11:33:00,790,2,2731.84,0,Occasional
13338.0,2023-07-05 09:06:00,757,1,487.02,0,Occasional
13339.0,2023-05-23 08:31:00,800,1,860.12,0,Occasional
13340.0,2023-07-28 15:20:00,734,4,8272.3,0,Occasional
13341.0,2023-03-24 09:50:00,860,1,775.85,0,Occasional
13343.0,2023-06-15 12:24:00,777,1,353.43,0,Occasional
13344.0,2023-03-07 10:28:00,877,1,1656.15,0,Occasional
13345.0,2023-02-25 09:01:00,887,1,389.5,0,Occasional
13357.0,2023-03-27 13:56:00,857,1,609.95,0,Occasional
13358.0,2023-03-16 11:52:00,868,1,439.03,0,Occasional
13362.0,2023-04-08 08:21:00,845,2,1581.53,0,Occasional
13365.0,2023-05-06 12:00:00,817,1,700.6,0,Occasional
13368.0,2023-03-28 09:59:00,856,2,623.4,0,Occasional
13369.0,2022-12-09 11:30:00,965,1,308.28000000000003,0,Occasional
13370.0,2022-12-03 10:26:00,971,1,754.87,0,Occasional
13373.0,2023-07-04 12:19:00,758,2,2055.58,0,Occasional
13376.0,2023-05-20 09:08:00,803,2,770.0,0,Occasional
13379.0,2023-07-26 12:26:00,736,1,136.29,0,Occasional
13381.0,2023-07-15 11:04:00,747,3,1781.09,0,Occasional
13382.0,2023-03-04 10:03:00,880,1,222.99,0,Occasional
13384.0,2023-08-03 09:40:00,728,2,1755.84,0,Occasional
13385.0,2023-01-14 09:52:00,929,1,534.57,0,Occasional
13388.0,2023-07-31 12:52:00,731,2,677.1,0,Occasional
13389.0,2023-04-21 12:12:00,832,1,257.89,0,Occasional
13391.0,2023-05-20 10:50:00,803,1,59.8,0,Occasional
13394.0,2023-07-11 13:40:00,751,4,1236.59,0,Occasional
13395.0,2023-06-07 15:04:00,785,1,307.72,0,Occasional
13396.0,2023-01-24 13:37:00,919,1,387.27000000000004,0,Occasional
13397.0,2023-06-09 15:35:00,783,3,980.47,0,Occasional
13398.0,2023-05-31 13:17:00,792,1,457.34,0,Occasional
13402.0,2022-12-02 17:12:00,972,1,308.28000000000003,0,Occasional
13404.0,2023-05-11 11:57:00,812,1,217.81,0,Occasional
13405.0,2023-05-19 16:31:00,804,2,557.45,0,Occasional
13408.0,2023-07-24 15:46:00,738,34,15320.1,0,Occasional
13410.0,2023-06-05 15:52:00,787,3,545.04,0,Occasional
13414.0,2023-07-29 11:45:00,733,3,1390.5,0,Occasional
13417.0,2023-05-18 16:26:00,805,1,236.0,0,Occasional
13418.0,2023-07-06 15:50:00,756,13,4078.94,0,Occasional
13420.0,2023-07-13 08:48:00,749,2,159.85,0,Occasional
13421.0,2023-02-22 15:46:00,890,1,825.04,0,Occasional
13425.0,2023-06-24 13:28:00,768,2,1174.65,0,Occasional
13426.0,2023-06-10 09:23:00,782,5,1558.68,0,Occasional
13427.0,2023-05-08 15:58:00,815,1,214.5,0,Occasional
13435.0,2023-06-03 17:07:00,789,1,443.72,0,Occasional
13437.0,2023-08-02 14:00:00,729,3,2024.25,0,Occasional
13439.0,2023-03-29 14:20:00,855,1,283.71,0,Occasional
13448.0,2023-05-05 11:53:00,818,4,1423.26,0,Occasional
13450.0,2023-07-01 14:51:00,761,3,1119.1799999999998,0,Occasional
13451.0,2023-05-12 18:49:00,811,3,1652.3799999999999,0,Occasional
13452.0,2023-03-25 14:19:00,859,2,590.0,0,Occasional
13453.0,2023-06-27 09:34:00,765,2,356.97999999999996,0,Occasional
13455.0,2022-12-08 13:11:00,966,1,692.94,0,Occasional
13456.0,2023-07-07 13:52:00,755,3,855.0600000000001,0,Occasional
13458.0,2023-07-27 10:40:00,735,9,7355.44,0,Occasional
13461.0,2023-07-24 11:32:00,738,2,884.2,0,Occasional
13462.0,2023-04-01 11:20:00,852,1,151.5,0,Occasional
13466.0,2023-06-08 16:39:00,784,1,307.9,0,Occasional
13468.0,2023-07-28 17:53:00,734,25,4027.06,0,Occasional
13473.0,2023-01-11 08:45:00,932,1,241.26,0,Occasional
13474.0,2023-04-17 13:53:00,836,1,229.59,0,Occasional
13475.0,2023-06-01 13:52:00,791,4,1431.78,0,Occasional
13476.0,2023-06-14 12:00:00,778,2,1238.47,0,Occasional
13477.0,2023-07-24 13:17:00,738,4,899.55,0,Occasional
13479.0,2023-05-23 10:45:00,800,2,300.95,0,Occasional
13481.0,2023-05-31 15:26:00,792,2,978.99,0,Occasional
13482.0,2023-04-21 17:03:00,832,1,184.64,0,Occasional
13484.0,2023-04-12 16:30:00,841,1,313.8,0,Occasional
13485.0,2023-04-20 13:58:00,833,1,454.24,0,Occasional
13486.0,2023-07-07 17:19:00,755,1,202.16,0,Occasional
13487.0,2023-05-10 16:19:00,813,2,408.8,0,Occasional
13488.0,2023-07-18 11:59:00,744,8,5954.0199999999995,0,Occasional
13489.0,2023-07-05 11:30:00,757,3,287.04,0,Occasional
13491.0,2023-07-15 09:00:00,747,9,1088.45,0,Occasional
13492.0,2023-07-26 14:25:00,736,3,1269.84,0,Occasional
13493.0,2023-03-09 15:35:00,875,2,618.63,0,Occasional
13494.0,2023-02-01 11:58:00,911,1,316.26000000000005,0,Occasional
13495.0,2023-04-21 15:15:00,832,3,1072.43,0,Occasional
13496.0,2022-12-15 10:17:00,959,1,501.01,0,Occasional
13497.0,2023-03-02 09:04:00,882,2,348.05,0,Occasional
13499.0,2023-04-28 14:59:00,825,2,463.79,0,Occasional
13501.0,2023-02-24 18:59:00,888,1,1340.32,0,Occasional
13502.0,2023-03-10 08:40:00,874,2,189.16,0,Occasional
13505.0,2023-06-26 12:36:00,766,3,2583.12,0,Occasional
13506.0,2023-01-27 13:53:00,916,2,458.52,0,Occasional
13507.0,2023-07-17 11:50:00,745,1,1242.3799999999999,0,Occasional
13508.0,2023-04-10 11:58:00,843,1,110.97,0,Occasional
13509.0,2023-07-13 10:08:00,749,4,665.02,0,Occasional
13510.0,2023-06-09 09:32:00,783,1,585.3199999999999,0,Occasional
13512.0,2023-03-24 10:03:00,860,1,251.21,0,Occasional
13515.0,2023-07-14 15:02:00,748,2,335.56,0,Occasional
13516.0,2023-04-15 11:06:00,838,1,146.0,0,Occasional
13517.0,2023-06-13 08:44:00,779,1,1101.86,0,Occasional
13520.0,2023-07-25 12:22:00,737,5,2947.98,0,Occasional
13523.0,2023-05-24 08:51:00,799,3,2369.24,0,Occasional
13524.0,2023-06-19 15:56:00,773,2,247.70000000000002,0,Occasional
13525.0,2023-04-05 15:36:00,848,1,282.88,0,Occasional
13527.0,2023-05-22 12:16:00,801,2,585.64,0,Occasional
13529.0,2023-05-19 11:50:00,804,1,181.1,0,Occasional
13531.0,2023-05-18 16:56:00,805,2,483.8,0,Occasional
13533.0,2023-06-10 11:54:00,782,3,270.79,0,Occasional
13534.0,2023-07-29 15:11:00,733,20,4033.33,0,Occasional
13538.0,2023-07-14 17:20:00,748,4,714.9,0,Occasional
13539.0,2023-04-13 13:45:00,840,2,315.65,0,Occasional
13544.0,2023-04-13 12:09:00,840,1,122.91,0,Occasional
13546.0,2023-05-23 12:14:00,800,1,188.16,0,Occasional
13548.0,2023-04-10 11:35:00,843,1,281.01,0,Occasional
13549.0,2023-07-20 13:21:00,742,5,762.05,0,Occasional
13551.0,2023-01-24 14:46:00,919,1,91.80000000000001,0,Occasional
13552.0,2023-06-13 12:52:00,779,7,2279.09,0,Occasional
13555.0,2023-05-22 11:24:00,801,2,1590.05,0,Occasional
13557.0,2023-03-04 12:14:00,880,1,240.68,0,Occasional
13561.0,2023-05-08 12:39:00,815,1,141.85999999999999,0,Occasional
13562.0,2023-07-21 15:12:00,741,2,1209.73,0,Occasional
13563.0,2023-07-22 17:21:00,740,1,310.88,0,Occasional
13564.0,2023-07-18 14:33:00,744,3,1749.02,0,Occasional
13565.0,2023-01-09 14:28:00,934,1,110.17999999999999,0,Occasional
13568.0,2023-06-19 14:42:00,773,1,192.85,0,Occasional
13569.0,2022-12-07 12:29:00,967,1,118.32,0,Occasional
13570.0,2023-04-10 13:36:00,843,1,239.49,0,Occasional
13571.0,2023-07-20 14:33:00,742,5,633.89,0,Occasional
13572.0,2023-05-18 11:59:00,805,1,1384.25,0,Occasional
13573.0,2023-03-31 14:47:00,853,1,31.770000000000003,0,Occasional
13575.0,2023-07-29 11:28:00,733,2,218.75,0,Occasional
13576.0,2023-07-24 10:30:00,738,11,4185.17,0,Occasional
13577.0,2023-07-14 10:11:00,748,2,822.1,0,Occasional
13579.0,2022-12-05 16:10:00,969,1,164.70000000000002,0,Occasional
13581.0,2023-02-03 14:41:00,909,1,118.0,0,Occasional
13583.0,2023-07-07 10:40:00,755,1,781.03,0,Occasional
13584.0,2023-02-06 12:49:00,906,1,142.4,0,Occasional
13588.0,2023-07-26 09:27:00,736,2,604.3,0,Occasional
13589.0,2023-06-13 12:44:00,779,1,147.0,0,Occasional
13590.0,2023-07-12 10:46:00,750,4,1116.38,0,Occasional
13591.0,2023-05-19 13:58:00,804,2,776.23,0,Occasional
13592.0,2023-05-18 09:13:00,805,3,205.51,0,Occasional
13593.0,2023-06-30 12:23:00,762,4,1391.25,0,Occasional
13599.0,2023-07-06 12:18:00,756,8,2313.84,0,Occasional
13600.0,2023-01-31 15:27:00,912,1,219.52,0,Occasional
13601.0,2023-05-12 16:52:00,811,1,373.2,0,Occasional
13606.0,2023-04-10 12:52:00,843,2,250.42,0,Occasional
13610.0,2023-07-17 15:45:00,745,4,647.76,0,Occasional
13611.0,2023-06-22 12:25:00,770,2,636.72,0,Occasional
13614.0,2023-06-28 14:58:00,764,2,794.98,0,Occasional
13615.0,2023-01-25 08:21:00,918,1,417.69,0,Occasional
13617.0,2023-06-12 12:55:00,780,1,131.10999999999999,0,Occasional
13618.0,2023-06-19 11:09:00,773,1,177.34,0,Occasional
13623.0,2023-05-13 16:12:00,810,4,551.92,0,Occasional
13626.0,2023-04-01 10:05:00,852,1,257.23,0,Occasional
13627.0,2023-06-16 13:50:00,776,3,1027.0,0,Occasional
13629.0,2023-07-26 09:55:00,736,7,4897.36,0,Occasional
13630.0,2023-06-21 17:51:00,771,4,1059.54,0,Occasional
13631.0,2023-07-19 15:49:00,743,10,3017.92,0,Occasional
13632.0,2023-06-19 12:23:00,773,3,814.6,0,Occasional
13634.0,2023-04-11 16:17:00,842,2,625.41,0,Occasional
13636.0,2023-04-01 12:09:00,852,3,541.45,0,Occasional
13637.0,2023-06-05 13:24:00,787,2,684.85,0,Occasional
13642.0,2023-05-08 12:34:00,815,1,354.8,0,Occasional
13643.0,2023-06-07 11:40:00,785,1,87.9,0,Occasional
13647.0,2023-06-17 13:17:00,775,2,803.86,0,Occasional
13649.0,2023-03-28 11:51:00,856,2,346.6,0,Occasional
13650.0,2023-05-16 14:19:00,807,2,745.52,0,Occasional
13652.0,2023-03-28 09:21:00,856,2,638.24,0,Occasional
13654.0,2023-07-17 13:29:00,745,4,1714.27,0,Occasional
13655.0,2023-04-12 09:53:00,841,1,383.65,0,Occasional
13656.0,2023-06-28 10:31:00,764,2,379.65,0,Occasional
13657.0,2023-05-22 12:35:00,801,1,152.34,0,Occasional
13658.0,2023-05-19 17:15:00,804,1,933.3,0,Occasional
13659.0,2023-05-18 12:37:00,805,2,1573.2,0,Occasional
13662.0,2023-05-11 13:23:00,812,2,532.94,0,Occasional
13663.0,2023-06-13 15:44:00,779,1,189.47,0,Occasional
13666.0,2023-02-25 13:08:00,887,2,64.05,0,Occasional
13667.0,2023-07-13 15:42:00,749,1,305.02,0,Occasional
13668.0,2023-07-26 12:59:00,736,15,4503.76,0,Occasional
13669.0,2023-07-13 11:44:00,749,1,48.150000000000006,0,Occasional
13672.0,2023-02-11 13:53:00,901,2,186.39000000000001,0,Occasional
13675.0,2023-07-11 12:57:00,751,2,486.82000000000005,0,Occasional
13678.0,2023-07-11 10:14:00,751,1,232.6,0,Occasional
13680.0,2023-01-06 12:11:00,937,2,2391.59,0,Occasional
13681.0,2023-07-07 15:21:00,755,1,203.46,0,Occasional
13682.0,2023-06-05 14:06:00,787,1,59.5,0,Occasional
13684.0,2023-02-27 10:13:00,885,1,67.23,0,Occasional
13686.0,2023-06-10 09:10:00,782,1,72.0,0,Occasional
13692.0,2023-05-10 10:11:00,813,2,871.58,0,Occasional
13694.0,2023-07-21 16:12:00,741,32,36203.25,2,Regular
13695.0,2023-08-03 10:49:00,728,9,1202.77,0,Occasional
13699.0,2023-07-07 16:51:00,755,1,308.58000000000004,0,Occasional
13700.0,2023-06-16 11:24:00,776,6,1245.8,0,Occasional
13703.0,2023-01-25 13:10:00,918,1,99.5,0,Occasional
13705.0,2023-07-18 09:15:00,744,2,522.68,0,Occasional
13706.0,2023-02-10 09:21:00,902,1,330.79,0,Occasional
13707.0,2023-03-17 18:03:00,867,2,806.41,0,Occasional
13708.0,2023-03-13 13:46:00,871,1,296.88,0,Occasional
13709.0,2023-06-24 09:24:00,768,3,1539.08,0,Occasional
13711.0,2023-05-05 10:31:00,818,2,252.06,0,Occasional
13712.0,2023-04-07 12:33:00,846,1,228.84,0,Occasional
13715.0,2023-03-03 19:21:00,881,5,1079.34,0,Occasional
13716.0,2023-03-15 13:49:00,869,1,138.28,0,Occasional
13717.0,2023-08-03 08:21:00,728,4,955.99,0,Occasional
13718.0,2023-04-07 13:24:00,846,2,306.55,0,Occasional
13719.0,2023-05-18 12:52:00,805,2,338.74,0,Occasional
13720.0,2023-06-14 14:06:00,778,3,552.55,0,Occasional
13722.0,2023-07-31 12:44:00,731,3,2375.41,0,Occasional
13723.0,2023-05-06 17:04:00,817,1,199.85000000000002,0,Occasional
13725.0,2023-06-23 16:02:00,769,7,1865.7,0,Occasional
13728.0,2023-07-28 10:46:00,734,4,635.08,0,Occasional
13730.0,2023-07-27 08:35:00,735,2,752.6,0,Occasional
13731.0,2023-05-04 14:33:00,819,2,610.59,0,Occasional
13735.0,2023-06-17 11:07:00,775,2,1409.69,0,Occasional
13736.0,2023-03-24 13:04:00,860,1,357.53,0,Occasional
13737.0,2023-05-23 16:32:00,800,1,339.59999999999997,0,Occasional
13740.0,2023-04-13 10:32:00,840,1,350.75,0,Occasional
13741.0,2023-06-09 07:53:00,783,2,363.13,0,Occasional
13742.0,2023-06-30 13:25:00,762,10,2648.7200000000003,0,Occasional
13743.0,2023-07-07 15:31:00,755,3,628.92,0,Occasional
13744.0,2023-02-20 14:08:00,892,1,893.16,0,Occasional
13745.0,2023-06-30 16:43:00,762,1,300.04,0,Occasional
13747.0,2022-12-01 10:37:00,973,1,79.6,0,Occasional
13748.0,2023-04-21 14:30:00,832,3,580.85,0,Occasional
13750.0,2023-07-22 14:39:00,740,4,1316.63,0,Occasional
13751.0,2023-02-24 15:56:00,888,1,296.25,0,Occasional
13752.0,2023-07-07 16:49:00,755,5,982.13,0,Occasional
13753.0,2023-02-25 12:48:00,887,1,741.26,0,Occasional
13754.0,2023-07-11 11:51:00,751,2,282.59999999999997,0,Occasional
13756.0,2023-08-02 17:04:00,729,7,2558.34,0,Occasional
13758.0,2023-05-22 15:12:00,801,5,2351.52,0,Occasional
13760.0,2023-03-28 12:52:00,856,1,135.09,0,Occasional
13761.0,2023-06-13 08:43:00,779,1,491.71000000000004,0,Occasional
13762.0,2023-05-05 09:15:00,818,1,306.72,0,Occasional
13764.0,2023-07-18 17:15:00,744,2,945.63,0,Occasional
13767.0,2023-07-11 12:23:00,751,25,8386.050000000001,0,Occasional
13769.0,2023-05-16 09:57:00,807,5,1448.01,0,Occasional
13771.0,2023-05-24 12:57:00,799,2,1464.8500000000001,0,Occasional
13772.0,2023-04-14 12:31:00,839,1,228.42,0,Occasional
13777.0,2023-08-02 12:59:00,729,24,12360.24,0,Occasional
13780.0,2023-06-22 11:43:00,770,1,116.28000000000002,0,Occasional
13781.0,2023-04-03 12:08:00,850,1,127.84,0,Occasional
13782.0,2023-04-19 14:48:00,834,2,361.3,0,Occasional
13784.0,2023-06-24 15:17:00,768,7,1632.39,0,Occasional
13786.0,2022-12-07 13:53:00,967,1,230.39999999999998,0,Occasional
13787.0,2022-12-10 14:45:00,964,1,106.4,0,Occasional
13791.0,2023-06-24 16:38:00,768,1,937.0,0,Occasional
13792.0,2023-02-25 14:03:00,887,1,74.60000000000001,0,Occasional
13798.0,2023-08-02 15:42:00,729,39,26498.98,2,Regular
13799.0,2023-02-18 14:18:00,894,1,341.7,0,Occasional
13800.0,2023-02-03 12:27:00,909,1,558.32,0,Occasional
13802.0,2023-07-24 10:54:00,738,3,4599.42,0,Occasional
13803.0,2023-03-29 12:57:00,855,1,277.07,0,Occasional
13804.0,2023-07-21 17:08:00,741,3,1355.11,0,Occasional
13805.0,2023-08-02 15:29:00,729,1,500.24,0,Occasional
13807.0,2022-12-07 15:48:00,967,1,112.6,0,Occasional
13809.0,2023-02-07 13:15:00,905,1,155.05,0,Occasional
13811.0,2023-06-09 09:54:00,783,3,814.5,0,Occasional
13813.0,2023-07-28 10:33:00,734,1,385.14,0,Occasional
13814.0,2023-07-25 13:54:00,737,1,617.54,0,Occasional
13815.0,2023-06-20 13:08:00,772,2,2977.75,0,Occasional
13817.0,2022-12-23 11:46:00,951,1,128.7,0,Occasional
13819.0,2023-02-11 10:38:00,901,3,1140.35,0,Occasional
13821.0,2023-07-18 09:49:00,744,2,385.64,0,Occasional
13824.0,2023-07-27 09:22:00,735,4,1429.84,0,Occasional
13826.0,2023-06-16 13:48:00,776,1,189.5,0,Occasional
13827.0,2023-07-29 11:45:00,733,2,300.76,0,Occasional
13831.0,2023-07-24 12:26:00,738,4,1455.3899999999999,0,Occasional
13833.0,2023-07-03 13:27:00,759,1,384.8,0,Occasional
13835.0,2023-07-07 15:16:00,755,2,537.34,0,Occasional
13837.0,2023-05-12 12:10:00,811,2,271.24,0,Occasional
13838.0,2022-12-05 10:45:00,969,1,238.11,0,Occasional
13841.0,2023-04-01 12:10:00,852,1,85.0,0,Occasional
13842.0,2023-07-07 12:41:00,755,7,2165.27,0,Occasional
13846.0,2023-04-11 15:03:00,842,2,663.9300000000001,0,Occasional
13848.0,2023-02-15 10:17:00,897,2,935.0,0,Occasional
13849.0,2023-06-22 10:11:00,770,1,593.5799999999999,0,Occasional
13850.0,2023-08-02 14:04:00,729,1,1595.48,0,Occasional
13851.0,2023-02-24 17:18:00,888,1,246.32,0,Occasional
13854.0,2023-07-20 10:59:00,742,18,5822.84,0,Occasional
13856.0,2023-06-24 10:03:00,768,3,388.5,0,Occasional
13859.0,2023-01-17 16:14:00,926,1,201.16,0,Occasional
13862.0,2023-07-08 13:00:00,754,5,1453.3700000000001,0,Occasional
